Size,Filters,Threads,Schedule,Chunk,Naive,OpenMP,Img2col_S,Img2col_OMP
256,128,2,static,8,0.608173,0.401302,0.50123,0.2840796666666667
256,128,4,guided,8,0.621681,0.22569666666666666,0.45814400000000005,0.1779143333333333
256,128,8,static,4,0.6017483333333333,0.1652,0.45042,0.11844966666666668
256,128,12,static,8,2.070218,0.34738833333333335,1.246546,0.2605633333333333
256,512,1,guided,4,7.271672,5.974681,3.96453,4.040778
256,512,2,guided,2,7.243156,3.585297,4.41461,2.135527
256,512,4,static,4,10.365713333333334,2.953590333333333,7.221153,2.050458
256,512,8,guided,8,10.45745,1.705019,7.650684,1.1883586666666666
256,512,12,guided,8,7.553320666666667,1.1324543333333335,5.615963666666667,0.856903
512,32,1,static,8,1.9054393333333335,1.9288366666666665,1.2834329999999998,1.2711556666666668
512,32,2,guided,16,1.002504,0.6807439999999999,0.78613,0.42780166666666664
512,32,4,guided,32,1.029821,0.4621376666666667,0.7916736666666666,0.3168286666666667
512,32,8,guided,4,1.0132163333333333,0.258229,0.7964359999999999,0.20054733333333333
512,32,12,guided,8,1.0287993333333334,0.20183833333333334,0.7988306666666668,0.16400666666666666
512,64,1,static,16,2.0249666666666664,2.022119,1.5644443333333333,1.4347999999999999
512,64,2,static,32,2.099923,1.183411,1.5858336666666666,0.8613063333333334
512,64,4,static,8,2.409694333333333,0.9652426666666667,1.6952186666666667,0.6395476666666666
512,64,8,guided,32,2.3046573333333336,0.47695266666666675,1.6654410000000002,0.36793566666666666
512,64,12,guided,16,2.2387376666666667,0.392517,1.664404,0.286493
512,128,1,guided,32,2.247544,2.312063,1.6736630000000001,1.6083566666666667
512,128,2,static,32,2.225759666666667,1.173382,1.6820563333333334,0.8287723333333333
512,128,4,guided,32,2.282764666666667,0.8876393333333334,1.7342883333333334,0.6221213333333333
512,128,8,guided,2,2.2807093333333333,0.5939736666666666,1.7490386666666666,0.42829999999999996
512,128,12,guided,16,2.3152773333333334,0.47014666666666666,1.7652349999999999,0.32933066666666666
512,512,1,static,32,9.005120999999999,9.042408666666667,7.5578520000000005,7.166763666666665
512,512,2,static,32,9.106851333333333,4.874563666666667,7.4810316666666665,3.7835959999999997
512,512,4,static,8,9.539741666666666,3.596263,7.785125333333333,2.7273133333333335
512,512,8,static,32,18.020753,3.7827176666666666,14.824024333333334,2.807479333333333
512,512,12,static,8,17.977085666666667,3.0589093333333337,15.114339666666666,2.3517683333333337
1024,32,1,static,16,4.471685666666667,4.291813666666667,3.4033770000000003,3.1836786666666668
1024,32,2,static,16,2.3229273333333333,1.2644553333333333,1.8899896666666667,0.9435293333333333
1024,32,4,static,8,2.814188,1.0323033333333334,3.251354,0.790513
1024,32,8,dynamic,16,10.682385666666667,1.7130323333333333,6.987091666666667,1.404994
1024,32,12,dynamic,16,11.354588,1.7945113333333333,7.589927666666667,1.5062169999999997
1024,64,1,static,4,12.736055,11.324587,7.808783,5.351525
1024,64,2,static,16,9.816719333333333,5.50626,7.017497000000001,3.634685
1024,64,4,static,32,11.56398,3.161848,7.908389,2.48409
1024,64,8,guided,2,19.360138666666668,3.173118,12.985362666666665,2.3764236666666667
1024,64,12,guided,16,19.07739366666667,3.0523566666666664,13.085368,2.231901
1024,128,1,static,32,9.394676,9.527464333333333,6.969735666666668,6.4625026666666665
1024,128,2,static,32,16.634773,10.008094999999999,12.418219,6.613648
1024,128,4,guided,8,16.386895,7.4936516666666675,12.257883666666666,4.609984666666667
1024,128,8,guided,32,17.346738666666667,3.9569233333333336,12.512041000000002,2.7494150000000004
1024,128,12,guided,32,10.140155666666667,3.165538,7.146815666666668,1.4275
1024,512,1,guided,2,39.60546,40.80126633333334,28.765002,27.747041333333332
1024,512,2,static,32,38.086559333333334,20.227872,28.34221066666667,14.395891333333333
1024,512,4,static,8,70.060275,29.474842,53.218759,19.949949
